0,(1303,537),610568
0,(1303,541),611565
0,(1301,545),612566
0,(1299,551),613566
0,(1297,555),614565
0,(1295,561),615566
0,(1293,565),616555
0,(1289,569),617560
0,(1287,575),618558
0,(1283,579),619557
0,(1281,585),620570
0,(1277,589),621558
0,(1273,595),622557
0,(1269,599),623557
0,(1265,603),624558
0,(1261,609),625557
0,(1257,613),626555
0,(1253,617),627559
0,(1249,621),628558
0,(1243,627),629556
0,(1239,631),630557
0,(1233,635),631667
0,(1227,639),632666
0,(1221,643),633570
0,(1217,647),634569
0,(1211,653),635657
0,(1205,657),636572
0,(1199,661),637637
0,(1191,665),638567
0,(1185,667),639567
0,(1179,671),640566
0,(1171,675),641560
0,(1165,679),642568
0,(1157,683),643568
0,(1151,687),644587
0,(1143,689),645566
0,(1135,693),646569
0,(1129,697),647568
0,(1121,699),648568
0,(1113,703),649569
0,(1105,705),650568
0,(1097,709),651554
0,(1089,711),652569
0,(1079,715),653572
0,(1071,717),654568
0,(1063,719),655567
0,(1055,721),656567
0,(1045,723),657567
0,(1037,725),658570
0,(1029,729),659568
0,(1025,729),660558
0,(1015,731),666580
0,(1008,733),667575
0,(998,735),668569
0,(982,737),669578
0,(964,739),670569
0,(946,741),671569
0,(918,741),672574
0,(910,741),673572
0,(902,741),674562
0,(892,741),675570
0,(884,741),676570
0,(876,741),677570
0,(866,741),678569
0,(858,741),679576
0,(850,739),680573
0,(840,739),681560
0,(832,737),682570
0,(824,735),683570
0,(816,733),684570
0,(806,733),685571
0,(798,731),686573
0,(790,729),687572
0,(782,725),688571
0,(774,723),689571
0,(766,721),690562
0,(758,719),691563
0,(748,717),692572
0,(740,713),693574
0,(732,711),694571
0,(724,707),695574
0,(718,705),696574
0,(710,701),697563
0,(702,699),698573
0,(694,695),699572
0,(686,693),700576
0,(678,689),701573
0,(672,685),702573
0,(664,681),703572
0,(656,679),704572
0,(650,675),705563
0,(642,671),706573
0,(634,667),707593
0,(628,663),708587
0,(624,661),709586
0,(618,657),710582
0,(610,653),711579
0,(604,649),712577
0,(596,645),713578
0,(590,641),714578
0,(584,637),715566
0,(576,633),716579
0,(570,629),717576
0,(564,625),718576
0,(558,619),719578
0,(552,615),720579
0,(546,611),721580
0,(540,607),722578
0,(534,601),723567
0,(528,597),724578
0,(524,593),725577
0,(518,589),726578
0,(512,583),727578
0,(508,579),728584
0,(502,575),729578
0,(496,569),730579
0,(492,565),731578
0,(488,559),732569
0,(482,555),733578
0,(478,551),734577
0,(474,545),735581
0,(470,541),736579
0,(466,535),737579
0,(462,531),738578
0,(458,525),739578
0,(456,521),740562
0,(452,517),741578
0,(448,511),742582
0,(446,507),743578
0,(442,501),744578
0,(440,497),747587
0,(438,494),748585
0,(432,478),749579
0,(430,474),750578
0,(428,470),751577
0,(426,464),752571
0,(426,460),753581
0,(424,456),754580
0,(424,450),755582
0,(424,446),756587
0,(424,442),757580
0,(424,440),758579
0,(424,436),759579
0,(424,430),760596
0,(424,426),761573
0,(424,422),762645
0,(426,418),763585
0,(426,414),764579
0,(428,408),765582
0,(430,404),766581
0,(432,400),767581
0,(434,396),768581
0,(438,392),769590
0,(440,388),770583
0,(444,384),771582
0,(448,378),772581
0,(450,374),773572
0,(454,370),774584
0,(460,366),775582
0,(464,362),776579
0,(468,358),777585
0,(474,354),778585
0,(478,350),779582
0,(484,346),780583
0,(490,342),781585
0,(496,338),782582
0,(502,334),783585
0,(508,330),784583
0,(514,328),785584
0,(522,324),786583
0,(528,320),787582
0,(536,316),788583
0,(542,312),789585
0,(550,310),790591
0,(558,306),791587
0,(566,304),792588
0,(574,300),793584
0,(584,298),794583
0,(592,294),795585
0,(600,292),796584
0,(610,288),797587
0,(618,286),798586
0,(628,284),799584
0,(638,280),800583
0,(648,278),801587
0,(656,276),802586
0,(666,274),803584
0,(678,272),804587
0,(688,270),805584
0,(698,268),806585
0,(708,266),807601
0,(714,266),808588
0,(726,264),809587
0,(736,262),810577
0,(748,262),811589
0,(760,260),812587
0,(770,260),813585
0,(782,258),814584
0,(794,258),815585
0,(806,256),816586
0,(818,256),817589
0,(830,256),818592
0,(842,254),819588
0,(856,254),820589
0,(868,254),821587
0,(880,254),822587
0,(892,254),823587
0,(906,254),824589
0,(918,254),825591
0,(930,254),826587
0,(942,254),827585
0,(956,254),828585
0,(968,254),829584
0,(980,256),830580
0,(994,256),831588
0,(1006,258),832590
0,(1018,258),833586
0,(1030,260),834586
0,(1044,260),835587
0,(1056,262),836586
0,(1068,264),837586
0,(1080,266),838586
0,(1092,268),839590
0,(1104,270),840592
0,(1114,272),841590
0,(1126,274),842590
0,(1138,276),843589
0,(1148,278),844589
0,(1160,280),845590
0,(1170,284),846593
0,(1180,286),847590
0,(1192,288),848590
0,(1202,292),849590
0,(1212,294),850590
0,(1220,298),851589
0,(1230,300),852590
0,(1240,304),853594
0,(1248,308),854592
0,(1256,312),855591
0,(1264,314),856593
0,(1268,316),857592
0,(1276,320),858591
0,(1284,324),859591
0,(1292,328),860594
0,(1298,332),861593
0,(1304,336),862593
0,(1310,342),863593
0,(1316,346),864592
0,(1322,350),865592
0,(1326,354),866592
0,(1332,358),867592
0,(1336,364),868593
0,(1340,368),869591
0,(1342,372),870593
0,(1346,378),871594
0,(1348,382),872594
0,(1350,386),873593
0,(1352,392),874596
0,(1354,396),875594
0,(1356,400),876595
0,(1356,404),877593
0,(1356,410),878592
0,(1356,414),879594
0,(1356,418),880579
0,(1356,424),881595
0,(1356,428),882593
0,(1354,432),883594
0,(1352,436),884595
0,(1350,440),885595
0,(1346,446),886595
0,(1344,450),887651
0,(1340,454),888596
0,(1336,458),889596
0,(1332,462),890595
0,(1326,468),891596
0,(1322,472),892596
0,(1316,476),893596
0,(1312,480),894600
0,(1306,484),895596
0,(1300,488),896597
0,(1292,492),897597
0,(1286,496),898596
0,(1280,500),899596
0,(1272,504),900621
0,(1266,508),901603
0,(1258,512),902598
0,(1250,516),903600
0,(1242,520),904599
0,(1234,522),905597
0,(1226,526),906597
0,(1218,530),907615
0,(1214,530),908594
0,(1206,534),909591
0,(1196,536),910599
0,(1188,540),911598
0,(1180,542),912599
0,(1170,546),913598
0,(1160,548),914598
0,(1152,550),915602
0,(1142,552),916598
0,(1132,556),917598
0,(1124,558),918600
0,(1114,560),919599
0,(1104,562),920600
0,(1094,564),921602
0,(1084,566),922602
0,(1074,566),923600
0,(1064,568),924600
0,(1054,570),925600
0,(1044,570),926599
0,(1034,572),927600
0,(1024,572),928600
0,(1012,574),929594
0,(1002,574),930600
0,(992,574),931601
0,(982,576),932600
0,(972,576),933600
0,(960,576),934601
0,(950,576),935601
0,(940,576),936595
0,(930,576),937593
0,(920,576),938593
0,(908,576),939591
0,(898,574),940602
0,(888,574),941600
0,(878,572),942599
0,(868,570),943604
0,(858,568),944599
0,(846,568),945585
0,(836,566),946603
0,(826,564),947602
0,(816,562),948603
0,(806,560),949601
0,(796,558),950605
0,(786,554),951603
0,(776,552),952582
0,(766,550),953604
0,(756,546),954604
0,(746,544),955603
0,(740,542),956603
0,(730,540),957597
0,(720,536),958596
0,(712,532),959596
0,(702,528),960605
0,(692,526),961605
0,(682,522),962605
0,(672,518),963604
0,(664,514),964599
0,(654,510),965605
0,(644,508),966605
0,(636,504),967605
0,(626,500),968606
0,(616,496),969605
0,(608,490),970605
0,(600,486),971608
0,(590,482),972606
0,(582,478),973606
0,(574,474),974606
0,(566,470),975605
0,(556,466),976607
0,(548,462),977606
0,(540,458),978600
0,(534,454),979598
0,(526,450),980608
0,(520,446),981607
0,(512,442),982607
0,(506,436),983607
0,(500,432),984608
0,(494,428),985604
0,(488,424),986607
0,(482,420),987608
0,(476,416),988606
0,(472,414),989607
0,(468,410),990608
0,(464,406),991607
0,(460,402),992611
0,(456,398),993608
0,(452,394),994609
0,(450,392),995609
0,(446,388),996608
0,(444,384),997613
0,(442,382),998612
0,(440,378),999604
0,(440,374),1000613
0,(438,372),1001611
0,(438,368),1002620
0,(438,366),1003609
0,(438,362),1004610
0,(438,360),1005611
0,(438,358),1006604
0,(438,357),1007616
0,(438,353),1008605
0,(438,351),1009602
0,(440,347),1010611
0,(442,345),1011611
0,(444,343),1012658
0,(446,339),1013612
0,(448,337),1014611
0,(450,333),1015610
0,(454,331),1016612
0,(456,329),1017611
0,(460,325),1018611
0,(464,323),1019615
0,(466,319),1020604
0,(470,317),1021611
0,(474,313),1022612
0,(480,311),1023612
0,(484,307),1024612
0,(488,305),1025613
0,(494,301),1026616
0,(500,297),1027613
0,(504,295),1028613
0,(510,291),1029613
0,(516,287),1030611
0,(522,283),1031614
0,(528,281),1032613
0,(534,277),1033614
0,(540,273),1034614
0,(546,269),1035613
0,(552,267),1036614
0,(560,263),1037614
0,(566,259),1038614
0,(572,255),1039613
0,(580,253),1040609
0,(588,249),1041616
0,(594,247),1042614
0,(602,243),1043614
0,(610,241),1044616
0,(618,239),1045615
0,(626,235),1046615
0,(634,233),1047609
0,(642,231),1048616
0,(650,229),1049615
0,(658,225),1050616
0,(666,223),1051615
0,(676,221),1052616
0,(684,219),1053617
0,(688,219),1054618
0,(696,217),1055616
0,(706,215),1056615
0,(714,213),1057608
0,(724,211),1058616
0,(734,209),1059617
0,(742,209),1060616
0,(752,207),1061621
0,(762,205),1062617
0,(770,205),1063616
0,(780,203),1064616
0,(790,203),1065618
0,(800,201),1066617
0,(810,201),1067617
0,(818,201),1068611
0,(828,201),1069617
0,(838,199),1070619
0,(848,199),1071617
0,(858,199),1072617
0,(868,199),1073617
0,(876,199),1074618
0,(886,199),1075619
