0,(1345,185),1707971
0,(1349,183),1708972
0,(1353,183),1709964
0,(1357,183),1710962
0,(1359,181),1711962
0,(1363,181),1712963
0,(1367,181),1713961
0,(1371,179),1714974
0,(1373,179),1715972
0,(1377,179),1716973
0,(1381,179),1717966
0,(1383,179),1718964
0,(1387,177),1719964
0,(1389,177),1720963
0,(1393,177),1721963
0,(1395,177),1722963
0,(1399,177),1723964
0,(1401,175),1724964
0,(1403,175),1725971
0,(1406,175),1726973
0,(1408,175),1727965
0,(1410,175),1729027
0,(1412,175),1729964
0,(1416,175),1730963
0,(1418,175),1731972
0,(1419,175),1732974
0,(1421,175),1733967
0,(1423,175),1734965
0,(1424,175),1735971
0,(1426,174),1736966
0,(1428,174),1737965
0,(1430,174),1738966
0,(1431,174),1739965
0,(1433,174),1740975
0,(1435,174),1741975
0,(1436,174),1742975
0,(1438,174),1743966
0,(1439,174),1745966
0,(1441,174),1746995
0,(1442,174),1748977
0,(1443,174),1749995
0,(1445,174),1750977
0,(1446,174),1752978
0,(1448,174),1754977
0,(1449,174),1755996
0,(1450,174),1757977
0,(1451,174),1759977
0,(1453,175),1761979
0,(1454,175),1763977
0,(1455,175),1765978
0,(1456,175),1767979
0,(1456,176),1768997
0,(1458,176),1769978
0,(1459,176),1771980
0,(1460,176),1773980
0,(1460,178),1774998
0,(1462,178),1775980
0,(1463,179),1778996
0,(1464,179),1780981
0,(1464,180),1783992
0,(1466,180),1784998
0,(1468,182),1785981
0,(1469,183),1789658
0,(1470,184),1792136
0,(1471,186),1794986
0,(1471,187),1796973
0,(1473,188),1798973
0,(1474,189),1801990
0,(1474,190),1803984
0,(1474,191),1805983
0,(1475,191),1807001
0,(1475,193),1807980
0,(1475,194),1809985
0,(1477,194),1811003
0,(1477,196),1811983
0,(1477,198),1812984
0,(1478,199),1814986
0,(1478,200),1816985
0,(1478,202),1818004
0,(1480,202),1818985
0,(1480,203),1819982
0,(1480,205),1820984
0,(1481,205),1821984
0,(1481,207),1822984
0,(1481,208),1823986
0,(1483,210),1825986
0,(1483,211),1827004
0,(1485,211),1827986
0,(1485,213),1828986
0,(1485,215),1829986
0,(1486,217),1830987
0,(1488,218),1832988
0,(1488,220),1834004
0,(1490,222),1834986
0,(1492,223),1836988
0,(1492,225),1838006
0,(1494,227),1838988
0,(1494,229),1839988
0,(1495,229),1840982
0,(1497,230),1841987
0,(1497,232),1842988
0,(1499,234),1844289
0,(1501,234),1844987
0,(1501,236),1845988
0,(1503,238),1847061
0,(1504,239),1849319
0,(1506,239),1850002
0,(1506,241),1850989
0,(1508,243),1851988
0,(1510,245),1852987
0,(1512,245),1854038
0,(1513,247),1854989
0,(1515,249),1855989
0,(1517,249),1856989
0,(1519,251),1857988
0,(1521,253),1858988
0,(1523,253),1860010
0,(1525,255),1861104
0,(1527,257),1861988
0,(1529,257),1862988
0,(1531,258),1863989
0,(1533,260),1865062
0,(1535,260),1865988
0,(1536,262),1866988
0,(1538,262),1868054
0,(1540,264),1868979
0,(1542,264),1869971
0,(1546,266),1870973
0,(1548,266),1871973
0,(1550,268),1872973
0,(1552,268),1873973
0,(1553,268),1874971
0,(1555,270),1875974
0,(1557,270),1876974
0,(1559,272),1877973
0,(1563,272),1878974
0,(1565,274),1879975
0,(1567,274),1880975
0,(1568,274),1881975
0,(1570,276),1882974
0,(1572,276),1883974
0,(1574,276),1884974
0,(1578,278),1885974
0,(1580,278),1886974
0,(1581,278),1887975
0,(1583,278),1888976
0,(1585,279),1889976
0,(1587,279),1890976
0,(1588,279),1891975
0,(1592,281),1892975
0,(1594,281),1893976
0,(1596,281),1894975
0,(1597,281),1895977
0,(1599,283),1896976
0,(1601,283),1897976
0,(1605,283),1898977
0,(1607,283),1899976
0,(1609,283),1900976
0,(1611,285),1901976
0,(1612,285),1902976
0,(1614,285),1903976
0,(1616,285),1904977
0,(1617,285),1905977
0,(1619,287),1906977
0,(1623,287),1907977
0,(1625,287),1908979
0,(1627,287),1909978
0,(1629,287),1910978
0,(1630,287),1911978
0,(1632,287),1912977
0,(1634,289),1913979
0,(1636,289),1914978
0,(1637,289),1915978
0,(1639,289),1916979
0,(1642,289),1918980
0,(1644,289),1919997
0,(1645,289),1921981
0,(1647,290),1922997
0,(1649,290),1923980
0,(1650,290),1924979
0,(1652,290),1925980
0,(1654,290),1926980
0,(1655,290),1927981
0,(1657,290),1928979
0,(1659,290),1929976
0,(1660,290),1931981
0,(1661,290),1932988
0,(1663,290),1933978
0,(1665,292),1935982
0,(1666,292),1936997
0,(1667,292),1938982
0,(1669,292),1939996
0,(1670,292),1941983
0,(1672,292),1942989
0,(1673,292),1944983
0,(1674,292),1946984
0,(1675,292),1948983
0,(1676,292),1950983
0,(1677,292),1954000
0,(1678,292),1956999
0,(1679,292),1961003
0,(1680,292),1972704
0,(1680,293),2011067
0,(1680,293),2025008
0,(1680,294),2026009
0,(1680,295),2040606
0,(1680,296),2051227
0,(1680,297),2063020
0,(1680,298),2079668
0,(1680,299),2104732
0,(1679,299),2107020
0,(1678,299),2121022
0,(1677,299),2130659
0,(1677,300),2131626
0,(1675,300),2136033
0,(1674,300),2142010
0,(1673,300),2147044
0,(1672,300),2152648
0,(1671,300),2156663
0,(1671,301),2157625
0,(1670,301),2161027
0,(1669,301),2165027
0,(1668,301),2170047
0,(1667,301),2175047
0,(1666,301),2180655
0,(1665,301),2185660
0,(1665,302),2187703
0,(1664,302),2189194
0,(1663,302),2194318
0,(1662,302),2200029
0,(1661,302),2205009
0,(1660,302),2210004
0,(1659,302),2216032
0,(1658,302),2222081
0,(1657,302),2228663
0,(1656,302),2236589
0,(1656,304),2238020
0,(1655,304),2243035
0,(1654,304),2250035
0,(1653,304),2259619
0,(1652,304),2266043
0,(1652,305),2278238
0,(1651,305),2280619
1,1,2336139
2,1,2388175
0,(1650,305),2417075
